Mês-ano;Mês-ano nota;VOLUME;UF;Categoria agrupada;Cód Rep.;CANAL VENDA;Cliente
01/11/2023;01/11/2023;10;PR;ALVEJANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;28;PR;ALVEJANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;17;PR;ALVEJANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;20;PR;TIRA MANCHAS;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;13;PR;TIRA MANCHAS;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;21;PR;AMACIANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;10;PR;AMACIANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;9;PR;AMACIANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;10;PR;AMACIANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;45;PR;AMACIANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;10;PR;AMACIANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;1;PR;AMACIANTE CONCENTRADO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;61;PR;PINHO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;60;PR;DESINFETANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;60;PR;PINHO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;50;PR;DESINFETANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;40;PR;DESINFETANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;40;PR;PINHO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;75;PR;PINHO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;15;PR;DESINFETANTE;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;20;PR;PINHO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;30;PR;MULTIUSO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;6;PR;MULTIUSO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;31;PR;MULTIUSO;701.0;VAREJO;95563037000134.0
01/11/2023;01/11/2023;50;PR;MULTIUSO;701.0;VAREJO;95563037000134.0
01/11/2023;01/12/2023;60;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;20;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;80;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;3;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;50;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;15;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;5;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;10;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;25;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;5;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;100;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839001476.0
01/11/2023;01/12/2023;70;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;25;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;100;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;10;MG;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;25;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;15;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;100;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;10;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;25;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;10;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;10;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;10;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;10;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;50;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;1;MG;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;5;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;200;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000232.0
01/11/2023;01/12/2023;30;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;60;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;1;MG;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;3;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;10;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;3;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;3;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;5;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;2;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;30;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000666.0
01/11/2023;01/12/2023;50;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;10;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;40;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;10;MG;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;5;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;5;MG;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;20;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;5;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;15;MG;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;10;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;10;MG;PINHO;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;5;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;5;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;5;MG;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;100;MG;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/12/2023;1;MG;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;21911839000151.0
01/11/2023;01/11/2023;40;SP;AGUA SANITARIA;705.0;VAREJO;64663677000192.0
01/11/2023;01/11/2023;10;SP;PINHO;705.0;VAREJO;64663677000192.0
01/11/2023;01/11/2023;5;SP;DESINFETANTE;705.0;VAREJO;64663677000192.0
01/11/2023;01/11/2023;5;SP;PINHO;705.0;VAREJO;64663677000192.0
01/10/2023;01/11/2023;20;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;5;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;1;SP;ALVEJANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;1;SP;TIRA MANCHAS;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;2;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;1;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;20;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;20;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;1;SP;ALVEJANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;5;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;1;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;1;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/12/2023;01/01/2024;3;SP;LAVA ROUPAS;706.0;KEY ACCOUNT REGIONAL;1444210001103.0
01/10/2023;01/11/2023;5;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;20;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;10;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;1;SP;TIRA MANCHAS;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;4;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;1;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/11/2023;2;SP;LAVA ROUPAS;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;10;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;10;SP;AGUA SANITARIA;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;1;SP;ALVEJANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;1;SP;TIRA MANCHAS;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;15;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;1;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;6;SP;AMACIANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;1;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;4;SP;DESINFETANTE;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;8;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;4;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;7;SP;PINHO;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/12/2023;01/01/2024;8;SP;LAVA ROUPAS;706.0;KEY ACCOUNT REGIONAL;1444210001294.0
01/10/2023;01/10/2023;45;SP;AGUA SANITARIA;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;3;SP;TIRA MANCHAS;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;2;SP;DESINFETANTE;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;3;SP;DESINFETANTE;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;3;SP;DESINFETANTE;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;3;SP;PINHO;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;3;SP;PINHO;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;5;SP;PINHO;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;3;SP;PINHO;708.0;VAREJO;60465093000151.0
01/10/2023;01/10/2023;140;SP;AGUA SANITARIA;736.0;VAREJO;44480747000160.0
01/10/2023;01/10/2023;60;SP;LAVA LOU€AS;736.0;VAREJO;44480747000160.0
01/10/2023;01/10/2023;300;SP;AGUA SANITARIA;736.0;VAREJO;44480747000160.0
01/11/2023;01/12/2023;280;SP;AGUA SANITARIA;736.0;VAREJO;44480747000160.0
01/11/2023;01/12/2023;960;SP;AGUA SANITARIA;736.0;VAREJO;44480747000160.0
01/11/2023;01/12/2023;160;SP;AMACIANTE;736.0;VAREJO;44480747000160.0
01/11/2023;01/12/2023;30;SP;LAVA LOU€AS;736.0;VAREJO;44480747000160.0
01/10/2023;01/10/2023;50;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;140;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;150;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;30;SP;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;10;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;30;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;30;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;20;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;AMACIANTE CONCENTRADO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;AMACIANTE CONCENTRADO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;2;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;15;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;15;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;20;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;15;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;20;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;15;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;20;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;30;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;30;SP;LAVA LOU€AS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;3;SP;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;100;SP;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;DESENGORDURANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;5;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;1;SP;PEDRA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;30;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;210;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;5;SP;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;300;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;5;SP;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;40;SP;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;15;SP;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;20;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;100;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;40;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;2;SP;AMACIANTE CONCENTRADO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;15;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;15;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;15;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;20;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;20;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;10;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;20;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;5;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;15;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;35;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;20;SP;LAVA LOU€AS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;5;SP;DESENGORDURANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;5;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;10;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;15;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;2;SP;PEDRA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;5;SP;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/11/2023;01/11/2023;70;SP;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;20;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;210;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;2;SP;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;200;SP;AGUA SANITARIA;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;ALVEJANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;40;SP;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;5;SP;TIRA MANCHAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;15;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;50;SP;AMACIANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;AMACIANTE CONCENTRADO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;AMACIANTE CONCENTRADO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;30;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;20;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;25;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;25;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;20;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;25;SP;DESINFETANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;40;SP;PINHO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;20;SP;LAVA LOU€AS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;10;SP;DESENGORDURANTE;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;5;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;5;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;5;SP;MULTIUSO;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;5;SP;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/12/2023;01/12/2023;30;SP;LAVA ROUPAS;700.0;KEY ACCOUNT REGIONAL;7732866000560.0
01/10/2023;01/10/2023;70;SP;AGUA SANITARIA;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;3;SP;ALVEJANTE;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;90;SP;AGUA SANITARIA;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;15;SP;TIRA MANCHAS;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;10;SP;AMACIANTE;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;20;SP;AMACIANTE;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;40;SP;AMACIANTE;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;30;SP;AMACIANTE;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;2;SP;AMACIANTE CONCENTRADO;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;5;SP;AMACIANTE CONCENTRADO;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;5;SP;MULTIUSO;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;10;SP;DESINFETANTE;700.0;VAREJO;7732866000306.0
01/10/2023;01/10/2023;10;SP;DESINFETANTE;700.0;VAREJO;7732866000306.0
